strategy,stoploss,total_return,cagr,mdd,win_rate,buy_time,win_time,gain_loss_ratio,holding_time_ratio,investing_period,sharpe_ratio,execution_time,strategy_folder
ma2_200,0.03,13.845423150106386,0.5051775977560908,0.4190512666344287,0.3947368421052631,76.0,30.0,3.04,0.4696843853820598,2408,1.1230706404000383,02:00,1_moving_averages
ma2_200,0.05,12.327791703423143,0.4807736584819875,0.5015605898580535,0.4615384615384615,52.0,24.0,3.28,0.4912790697674418,2408,1.0647704530730009,02:00,1_moving_averages
ma2_200,0.1,13.810893123594065,0.5046463985941991,0.6415273124084028,0.3448275862068966,29.0,10.0,3.01,0.5116279069767442,2408,1.0936774122307638,02:00,1_moving_averages
ma2_200,0.2,12.791939437430806,0.4884772913155097,0.6038608012884134,0.3125,16.0,5.0,16.48,0.5224252491694352,2408,1.0622256851559204,02:00,1_moving_averages
ma5_20,,20.163574713465273,0.5379958923910253,0.683605764181721,0.3472222222222222,72.0,25.0,4.69,0.5332302936630603,2588,1.0567367842198534,02:00,1_moving_averages
ma5_20,0.03,15.09772683700126,0.4797784586574838,0.6603024662441183,0.4112903225806452,124.0,51.0,3.34,0.4872488408037094,2588,1.0046057259848704,02:00,1_moving_averages
ma5_20,0.05,27.65963172104171,0.6051918994463585,0.7096205066944554,0.3917525773195876,97.0,38.0,3.96,0.5115919629057187,2588,1.1644600124235658,02:00,1_moving_averages
ma5_20,0.1,36.77011303359653,0.668914060837142,0.6430693344565462,0.3766233766233766,77.0,29.0,4.65,0.5343894899536321,2588,1.236400009436467,02:00,1_moving_averages
ma5_20,0.2,30.80882193792482,0.6289682629863713,0.6836057641817206,0.3561643835616438,73.0,26.0,4.69,0.5436630602782071,2588,1.1738757548418273,02:00,1_moving_averages
ma5_50,,23.74701837621279,0.58067004887782,0.5191434206711555,0.3235294117647059,34.0,11.0,9.42,0.4863174354964816,2558,1.2332623837743284,02:00,1_moving_averages
ma5_50,0.03,36.615366638796814,0.6779856651461924,0.671934333047746,0.4123711340206185,97.0,40.0,3.03,0.4550430023455825,2558,1.2602506264152993,02:00,1_moving_averages
ma5_50,0.05,37.84570753981357,0.6857094601861182,0.7359047259311917,0.380281690140845,71.0,27.0,3.42,0.4769351055512119,2558,1.2460165382572104,02:00,1_moving_averages
ma5_50,0.1,89.16942871156205,0.9009322316812374,0.5693369210189799,0.3571428571428571,42.0,15.0,8.87,0.4988272087568413,2558,1.489187152308777,02:00,1_moving_averages
ma5_50,0.2,45.89150505783422,0.7316007334881136,0.7051651058911063,0.3243243243243243,37.0,12.0,7.29,0.5086004691164973,2558,1.2801081841134931,02:00,1_moving_averages
ma5_150,,25.756458030831993,0.6291669862634601,0.4759904345258789,0.4615384615384615,13.0,6.0,14.3,0.5122050447518307,2458,1.2686153444784734,02:00,1_moving_averages
ma5_150,0.03,16.541608437496944,0.5301631117868293,0.4311469257743321,0.3766233766233766,77.0,29.0,3.37,0.4585028478437754,2458,1.1671797489745124,02:00,1_moving_averages
ma5_150,0.05,16.25058861274845,0.526366552144357,0.4291305363760561,0.46,50.0,23.0,3.6,0.4804719283970708,2458,1.1418117361665874,02:00,1_moving_averages
ma5_150,0.1,19.546929911797065,0.5665201213163789,0.4991662680162811,0.4137931034482758,29.0,12.0,2.91,0.4987794955248169,2458,1.1929573205699695,02:00,1_moving_averages
ma5_150,0.2,16.886871525508383,0.5345983683101438,0.520546657682395,0.375,16.0,6.0,9.69,0.5101708706265257,2458,1.1338927418461997,02:00,1_moving_averages
ma5_200,,16.074494694718787,0.5374355322412476,0.5144392345199411,0.3333333333333333,12.0,4.0,23.05,0.5261627906976745,2408,1.129359713425974,02:00,1_moving_averages
ma5_200,0.03,11.224515796018546,0.4615055904933318,0.4500663816325271,0.3766233766233766,77.0,29.0,3.11,0.4692691029900332,2408,1.056513651098235,02:00,1_moving_averages
ma5_200,0.05,11.037798772977167,0.4580997790703083,0.4757644711948213,0.392156862745098,51.0,20.0,4.25,0.4908637873754153,2408,1.0348283922941215,02:00,1_moving_averages
ma5_200,0.1,11.547974957508822,0.467302562508058,0.6309249060069582,0.2758620689655172,29.0,8.0,3.82,0.5099667774086378,2408,1.0420785143097606,02:00,1_moving_averages
ma5_200,0.2,10.51111944247006,0.4482453912273494,0.5739231799946304,0.3571428571428571,14.0,5.0,11.06,0.5224252491694352,2408,1.003197474739348,02:00,1_moving_averages
ma1_20,,75.31528775578164,0.8429567879130104,0.5593858971334382,0.3404255319148936,94.0,32.0,6.66,0.5220247295208655,2588,1.4363974931436485,03:00,1_moving_averages
ma1_20,0.03,41.274028268555256,0.695642085379895,0.4726528545740555,0.366412213740458,131.0,48.0,4.26,0.4938176197836167,2588,1.2998271656312772,03:00,1_moving_averages
ma1_20,0.05,73.44766802271495,0.8365279691005842,0.5217410123209307,0.3771929824561403,114.0,43.0,4.81,0.5135239567233385,2588,1.4560736810234705,03:00,1_moving_averages
ma1_20,0.1,68.07463174265781,0.8172275190188194,0.5593858971334378,0.3469387755102041,98.0,34.0,6.26,0.5282071097372488,2588,1.415914967421347,03:00,1_moving_averages
ma1_20,0.2,56.0888169249059,0.7690338379814778,0.5593858971334384,0.3473684210526316,95.0,33.0,5.99,0.5320710973724884,2588,1.3645798748269693,03:00,1_moving_averages
ma1_50,,30.425090618084845,0.6354820888622121,0.571090116384143,0.2888888888888888,45.0,13.0,14.02,0.4898358092259577,2558,1.314568540698685,03:00,1_moving_averages
ma1_50,0.03,23.69370607936924,0.5801837094719129,0.5743290333349483,0.3669724770642202,109.0,40.0,3.27,0.4632525410476935,2558,1.1502126951483485,03:00,1_moving_averages
ma1_50,0.05,39.616970198811586,0.6964686370729363,0.6371956157653869,0.345679012345679,81.0,28.0,3.78,0.4843627834245504,2558,1.2826247540758258,03:00,1_moving_averages
ma1_50,0.1,62.530591752701454,0.8082851306152787,0.5784745839360855,0.3157894736842105,57.0,18.0,10.26,0.506645817044566,2558,1.3935887100355058,03:00,1_moving_averages
ma1_50,0.2,44.51071963624327,0.7242315322598756,0.6758278975262171,0.2916666666666667,48.0,14.0,10.63,0.5129007036747459,2558,1.3019270166635029,03:00,1_moving_averages
ma1_150,,26.31289494497023,0.634154114668972,0.4797332527841478,0.2272727272727272,22.0,5.0,39.32,0.5130187144019528,2458,1.2661445759481649,03:00,1_moving_averages
ma1_150,0.03,10.053910916287029,0.4287511767510286,0.4199938129746415,0.3411764705882353,85.0,29.0,3.2,0.4605370219690805,2458,0.9980530353175404,03:00,1_moving_averages
ma1_150,0.05,12.642133268173378,0.4740900593799964,0.4796648709784541,0.3728813559322034,59.0,22.0,4.44,0.4816924328722539,2458,1.052873462053685,03:00,1_moving_averages
ma1_150,0.1,10.236276046658972,0.4322270433826407,0.5701104959224262,0.3947368421052631,38.0,15.0,7.57,0.5012205044751831,2458,0.9738889235645886,03:00,1_moving_averages
ma1_150,0.2,18.230740547703885,0.5511957865371111,0.4950310518551539,0.2083333333333333,24.0,5.0,26.25,0.5113913751017087,2458,1.1497007565835398,03:00,1_moving_averages
ma1_200,,17.704431758940597,0.5588305167175858,0.5331973202301293,0.2777777777777778,18.0,5.0,34.14,0.5282392026578073,2408,1.1544446788133027,03:00,1_moving_averages
ma1_200,0.03,7.172633041480882,0.3749726950286594,0.5385921405015887,0.419753086419753,81.0,34.0,2.42,0.4717607973421927,2408,0.9030554433895062,03:00,1_moving_averages
ma1_200,0.05,9.086590070638216,0.4195334725548989,0.5372208786058301,0.4181818181818181,55.0,23.0,3.62,0.4933554817275747,2408,0.9640317366666008,03:00,1_moving_averages
ma1_200,0.1,7.670532438410989,0.3873536142068701,0.6472624916647893,0.40625,32.0,13.0,6.62,0.5145348837209303,2408,0.8991452766018292,03:00,1_moving_averages
ma1_200,0.2,13.82974564339598,0.504936549949645,0.5599951728835756,0.3,20.0,6.0,22.47,0.5253322259136213,2408,1.0798190459687749,03:00,1_moving_averages
ma2_20,,80.43503709828539,0.8599116722173807,0.5222911022928264,0.3253012048192771,83.0,27.0,6.77,0.5251159196290572,2588,1.4499375139525974,03:00,1_moving_averages
ma2_20,0.03,33.985091394122534,0.6509821880518001,0.5611521024895124,0.4049586776859504,121.0,49.0,3.89,0.4837712519319938,2588,1.247449528609412,03:00,1_moving_averages
ma2_20,0.05,60.67705233483505,0.7884263728365897,0.5214878204043447,0.4158415841584158,101.0,42.0,4.04,0.508887171561051,2588,1.3993066166175687,03:00,1_moving_averages
ma2_20,0.1,71.06660813804818,0.8281277690894657,0.5222911022928269,0.3448275862068966,87.0,30.0,6.22,0.5293663060278208,2588,1.4274364301492732,03:00,1_moving_averages
ma2_20,0.2,59.91872363836763,0.7853086439075898,0.559764059079045,0.3333333333333333,84.0,28.0,6.12,0.5351622874806801,2588,1.3785641188112656,03:00,1_moving_averages
ma2_50,,36.2146789358559,0.6754234656730533,0.5211351111690709,0.3076923076923077,39.0,12.0,13.3,0.4913995308835027,2558,1.373464878515133,03:00,1_moving_averages
ma2_50,0.03,30.578390426974945,0.6366181372498698,0.6241233932460247,0.41,100.0,41.0,3.15,0.4601250977326035,2558,1.2274591876288306,03:00,1_moving_averages
ma2_50,0.05,46.77421026165266,0.736214797427077,0.6731476405161051,0.4027777777777778,72.0,29.0,3.26,0.4827990617670055,2558,1.3346626688121055,03:00,1_moving_averages
ma2_50,0.1,64.5737281260451,0.8164709699503558,0.6000007468938197,0.3469387755102041,49.0,17.0,8.86,0.5062548866301798,2558,1.4051194917064136,03:00,1_moving_averages
ma2_50,0.2,52.89536787613436,0.7663403280749586,0.718265583894668,0.3095238095238095,42.0,13.0,9.62,0.5144644253322909,2558,1.352321653125373,03:00,1_moving_averages
ma2_150,,33.7708211657986,0.6938005455833216,0.403615373182467,0.3333333333333333,15.0,5.0,28.53,0.5105777054515866,2458,1.3578496105062503,03:00,1_moving_averages
ma2_150,0.03,12.594745893176931,0.4733285792984054,0.4324952306119697,0.4102564102564102,78.0,32.0,2.5,0.4552481692432872,2458,1.0806105590721338,03:00,1_moving_averages
ma2_150,0.05,15.812025823166373,0.5205408602061445,0.404285246396677,0.3962264150943396,53.0,21.0,3.57,0.4788445890968267,2458,1.1337389296828333,03:00,1_moving_averages
ma2_150,0.1,12.947368960821318,0.4789416917307372,0.5800988098677495,0.4666666666666667,30.0,14.0,4.63,0.4983726606997559,2458,1.054232547022495,03:00,1_moving_averages
ma2_150,0.2,22.87074086600111,0.6017908133674825,0.4450216560662923,0.2777777777777778,18.0,5.0,20.5,0.5085435313262815,2458,1.231557661972077,03:00,1_moving_averages
ma2_200,,18.89188403332791,0.573442198113711,0.5433366836197413,0.2666666666666666,15.0,4.0,35.69,0.5257475083056479,2408,1.1773812632998355,03:00,1_moving_averages
ma2_200,0.03,8.21185723259598,0.4001478251433275,0.4760932976289543,0.4487179487179487,78.0,35.0,2.25,0.4680232558139535,2408,0.9486232414747348,03:00,1_moving_averages
ma2_200,0.05,10.369191204699332,0.4455244904150404,0.5351473013044364,0.4444444444444444,54.0,24.0,3.37,0.4896179401993355,2408,1.0084906153883169,03:00,1_moving_averages
ma2_200,0.1,8.17320583630011,0.3992557476487162,0.6135365352061957,0.4,30.0,12.0,6.96,0.5116279069767442,2408,0.9198667504247012,03:00,1_moving_averages
ma2_200,0.2,14.771213174716122,0.5190430568170827,0.5695524634233738,0.2941176470588235,17.0,5.0,22.51,0.5228405315614618,2408,1.102727627032828,03:00,1_moving_averages
ma5_20,,27.21086128175024,0.6016228829640369,0.6574314921249187,0.3676470588235294,68.0,25.0,4.86,0.5309119010819165,2588,1.149303733819515,03:00,1_moving_averages
ma5_20,0.03,12.46420897860686,0.4429611548786938,0.6167524503869317,0.3809523809523809,126.0,48.0,3.75,0.4849304482225657,2588,0.9642121123003272,03:00,1_moving_averages
ma5_20,0.05,23.04685549030284,0.5659515254173042,0.605861362969862,0.4020618556701031,97.0,39.0,3.55,0.509273570324575,2588,1.1274696935257824,03:00,1_moving_averages
ma5_20,0.1,27.65335758955832,0.6051423339569264,0.6144068730755003,0.3835616438356164,73.0,28.0,4.6,0.5332302936630603,2588,1.1648443723667543,03:00,1_moving_averages
ma5_20,0.2,19.47690319970664,0.5308578897671807,0.6574314921249185,0.3768115942028985,69.0,26.0,4.28,0.5413446676970634,2588,1.06740582547829,03:00,1_moving_averages
ma5_50,,22.634009915443816,0.5703248589531504,0.4897819077669691,0.375,32.0,12.0,7.31,0.4870992963252541,2558,1.205615078663308,03:00,1_moving_averages
ma5_50,0.03,15.230348734687867,0.4883367260762228,0.7438303389972433,0.4081632653061224,98.0,40.0,3.02,0.4546520719311962,2558,1.009809346705946,03:00,1_moving_averages
ma5_50,0.05,20.8677947978376,0.5530171074044326,0.7610695449117395,0.3561643835616438,73.0,26.0,3.11,0.4765441751368256,2558,1.0847097516346975,03:00,1_moving_averages
ma5_50,0.1,45.54273139084222,0.7297570836322127,0.590577933211837,0.3720930232558139,43.0,16.0,7.72,0.4988272087568413,2558,1.2998340676816564,03:00,1_moving_averages
ma5_50,0.2,23.337864104844623,0.5769143006314315,0.8044944245414981,0.3714285714285714,35.0,13.0,5.44,0.5101641907740422,2558,1.102183884400188,03:00,1_moving_averages
ma5_150,,26.17623308408669,0.632937338655009,0.4611568735182147,0.4615384615384615,13.0,6.0,13.12,0.5138323840520749,2458,1.2666707242802142,03:00,1_moving_averages
ma5_150,0.03,8.529333602962666,0.3976087395977707,0.4825811783091321,0.4050632911392405,79.0,32.0,2.75,0.4580960130187144,2458,0.9453157326838576,03:00,1_moving_averages
ma5_150,0.05,11.443844424206809,0.4541023054579449,0.4467788384509759,0.3846153846153846,52.0,20.0,3.69,0.4800650935720097,2458,1.024500742788836,03:00,1_moving_averages
ma5_150,0.1,10.238527848540098,0.4322696614332666,0.6009042331990953,0.5,30.0,15.0,4.89,0.5,2458,0.976416885750666,03:00,1_moving_averages
ma5_150,0.2,18.095646149938833,0.5495727751775064,0.4920903692597133,0.4,15.0,6.0,10.74,0.5122050447518307,2458,1.14659743436164,03:00,1_moving_averages
ma5_200,,17.227222406275157,0.5527358599141146,0.4728450803861449,0.3636363636363636,11.0,4.0,23.67,0.5282392026578073,2408,1.1475430986927688,03:00,1_moving_averages
ma5_200,0.03,6.3746910249196524,0.3537265219678311,0.5089684772283288,0.4375,80.0,35.0,2.21,0.4692691029900332,2408,0.8690292648560437,03:00,1_moving_averages
ma5_200,0.05,7.821717009570916,0.3909935629795877,0.5295541987322339,0.4181818181818181,55.0,23.0,3.43,0.4908637873754153,2408,0.9202809932378626,03:00,1_moving_averages
ma5_200,0.1,7.922004525515572,0.3933790134794421,0.6198115238491674,0.4074074074074074,27.0,11.0,7.65,0.5124584717607974,2408,0.9124232960920986,03:00,1_moving_averages
ma5_200,0.2,12.444838123309529,0.4827375285792663,0.5377166350219512,0.3846153846153846,13.0,5.0,15.95,0.5249169435215947,2408,1.0492409988457585,03:00,1_moving_averages
ma1_20,,78.9998511997469,0.8548105436413764,0.5404491863617278,0.3052631578947368,95.0,29.0,7.45,0.5210505986867516,2589,1.4247997385244329,04:00,1_moving_averages
ma1_20,0.03,54.043507055737656,0.7595702667833732,0.5274841398778214,0.362962962962963,135.0,49.0,4.54,0.4928543839320201,2589,1.3582041538221663,04:00,1_moving_averages
ma1_20,0.05,79.14241212954788,0.8552761721300137,0.5064467885059649,0.3706896551724138,116.0,43.0,5.02,0.5117806102742372,2589,1.452050130662034,04:00,1_moving_averages
ma1_20,0.1,104.43881497215264,0.9284340228629308,0.5404491863617278,0.3131313131313131,99.0,31.0,7.45,0.5280030899961375,2589,1.5231345375712269,04:00,1_moving_averages
ma1_20,0.2,60.57296458456899,0.78759912193391,0.5404491863617273,0.3092783505154639,97.0,30.0,6.55,0.5318655851680185,2589,1.3757914177858197,04:00,1_moving_averages
ma1_50,,29.086155967369344,0.6250439894813384,0.5584419769926494,0.2608695652173913,46.0,12.0,14.52,0.4900351699882767,2559,1.3004937624923096,04:00,1_moving_averages
ma1_50,0.03,40.597941160023424,0.7019015562855344,0.5510654260326592,0.3962264150943396,106.0,42.0,3.49,0.463853067604533,2559,1.2852668725952086,04:00,1_moving_averages
ma1_50,0.05,53.30540002401851,0.7678577781729532,0.6234976850236452,0.3580246913580246,81.0,29.0,4.56,0.4849550605705354,2559,1.3510151780854107,04:00,1_moving_averages
ma1_50,0.1,78.67295038019357,0.8672018854488499,0.5645431740176897,0.2807017543859649,57.0,16.0,12.63,0.5072293864790934,2559,1.4532204619043114,04:00,1_moving_averages
ma1_50,0.2,47.03491050695581,0.7371884464903458,0.6983861304920544,0.2857142857142857,49.0,14.0,10.92,0.5130910511918718,2559,1.3147844207946828,04:00,1_moving_averages
ma1_150,,30.13293155639319,0.6658853238026741,0.4348449917257848,0.2272727272727272,22.0,5.0,41.12,0.5115900772671818,2459,1.3130121738177118,04:00,1_moving_averages
ma1_150,0.03,7.438650772096816,0.3724315956868411,0.4591278566504342,0.369047619047619,84.0,31.0,3.29,0.4579097193981293,2459,0.8919043203924397,04:00,1_moving_averages
ma1_150,0.05,11.728251730473913,0.4587658983599605,0.4099494031590766,0.3559322033898305,59.0,21.0,5.83,0.4802765351769011,2459,1.0318551570350742,04:00,1_moving_averages
ma1_150,0.1,13.525535889253923,0.4876484045890881,0.5687727462172544,0.3243243243243243,37.0,12.0,5.5,0.4993899959333062,2459,1.0597197910333052,04:00,1_moving_averages
ma1_150,0.2,22.430671345324235,0.5970667545711672,0.4503051107993051,0.25,24.0,6.0,23.85,0.5099633997559984,2459,1.215850789754287,04:00,1_moving_averages
ma1_200,,15.064547989597802,0.5230261145971742,0.5883466671329659,0.2105263157894736,19.0,4.0,12.52,0.527189705271897,2409,1.0973857538899054,04:00,1_moving_averages
ma1_200,0.03,4.082609012585093,0.2793307351360421,0.5664659888401525,0.3928571428571428,84.0,33.0,2.46,0.4686591946865919,2409,0.7209752379086589,04:00,1_moving_averages
ma1_200,0.05,7.310890580088092,0.3782897933233053,0.5243196780127973,0.3859649122807017,57.0,22.0,2.55,0.4923204649232046,2409,0.8923537983380407,04:00,1_moving_averages
ma1_200,0.1,7.241611126835998,0.3765427866536526,0.6378483548593771,0.3333333333333333,33.0,11.0,7.05,0.5130759651307597,2409,0.8763276660861564,04:00,1_moving_averages
ma1_200,0.2,12.466064566837728,0.4828494984364455,0.6039009457915174,0.2727272727272727,22.0,6.0,10.89,0.5238688252386883,2409,1.0401020341918958,04:00,1_moving_averages
ma2_20,,71.90020296054732,0.8306676096529388,0.4939436983290336,0.313953488372093,86.0,27.0,6.63,0.5214368482039398,2589,1.3992146081493315,04:00,1_moving_averages
ma2_20,0.03,53.68273771266442,0.7579397817977958,0.4794577695275111,0.408,125.0,51.0,4.14,0.4801081498648126,2589,1.3653376074011414,04:00,1_moving_averages
ma2_20,0.05,73.50398129823179,0.8362925553577363,0.4766757335466437,0.4095238095238095,105.0,43.0,4.1,0.5048281189648512,2589,1.4355995576825853,04:00,1_moving_averages
ma2_20,0.1,93.92970151949818,0.9000991930028108,0.4939436983290337,0.3444444444444444,90.0,31.0,6.23,0.5268443414445731,2589,1.493389107687069,04:00,1_moving_averages
ma2_20,0.2,55.1086245509399,0.764331037898808,0.5820613728580704,0.3218390804597701,87.0,28.0,5.9,0.5322518346852066,2589,1.3496119839331244,04:00,1_moving_averages
ma2_50,,33.95162863193899,0.6601628325228388,0.511618582999001,0.3076923076923077,39.0,12.0,12.19,0.492379835873388,2559,1.3548836785517733,04:00,1_moving_averages
ma2_50,0.03,50.9532866545277,0.7567278092670078,0.5462237105066426,0.4257425742574257,101.0,43.0,3.3,0.4607268464243845,2559,1.3551029372560055,04:00,1_moving_averages
ma2_50,0.05,58.22511452517941,0.7898610886415907,0.6115007939383608,0.4027777777777778,72.0,29.0,3.95,0.4837827276279797,2559,1.3806990673267918,04:00,1_moving_averages
ma2_50,0.1,84.38506405633237,0.8857339531165414,0.5483672442071159,0.3265306122448979,49.0,16.0,10.04,0.5072293864790934,2559,1.4765024531603703,04:00,1_moving_averages
ma2_50,0.2,54.80301967550909,0.7747308445919965,0.6881517926593376,0.3255813953488372,43.0,14.0,8.85,0.5154357170769832,2559,1.3607341828131323,04:00,1_moving_averages
